ILCD_LCIAMethodDataSet.xsd;method;class;RecommendationType;org.openlca.ilcd.methods;Recommendation
ILCD_LCIAMethodDataSet.xsd;method;class;TimeType;org.openlca.ilcd.methods;Time
ILCD_Locations.xsd;locations;class;ILCDLocationsType;org.openlca.ilcd.lists;LocationList
ILCD_Locations.xsd;locations;class;LocationType;org.openlca.ilcd.lists;Location
ILCD_ProcessDataSet.xsd;process;class;AdministrativeInformationType;org.openlca.ilcd.processes;AdministrativeInformation
ILCD_ProcessDataSet.xsd;process;class;AllocationsType;org.openlca.ilcd.processes;Allocation
ILCD_ProcessDataSet.xsd;process;class;AllocationType;org.openlca.ilcd.processes;AllocationFactor
ILCD_ProcessDataSet.xsd;process;class;ComplementingProcessesType;org.openlca.ilcd.processes;ComplementingProcesseList
ILCD_ProcessDataSet.xsd;process;class;CompletenessElementaryFlowsType;org.openlca.ilcd.processes;ElementaryFlowCompleteness
ILCD_ProcessDataSet.xsd;process;class;CompletenessType;org.openlca.ilcd.processes;Completeness
ILCD_ProcessDataSet.xsd;process;class;ComplianceDeclarationsType;org.openlca.ilcd.processes;ComplianceDeclarationList
ILCD_ProcessDataSet.xsd;process;class;ComplianceType;org.openlca.ilcd.processes;ComplianceDeclaration
ILCD_ProcessDataSet.xsd;process;class;DataEntryByType;org.openlca.ilcd.processes;DataEntry
ILCD_ProcessDataSet.xsd;process;class;DataGeneratorType;org.openlca.ilcd.processes;DataGenerator
ILCD_ProcessDataSet.xsd;process;class;DataSetInformationType;org.openlca.ilcd.processes;DataSetInformation
ILCD_ProcessDataSet.xsd;process;class;DataSourcesTreatmentAndRepresentativenessType;org.openlca.ilcd.processes;Representativeness
ILCD_ProcessDataSet.xsd;process;class;ExchangesType;org.openlca.ilcd.processes;ExchangeList
ILCD_ProcessDataSet.xsd;process;class;ExchangeType;org.openlca.ilcd.processes;Exchange
ILCD_ProcessDataSet.xsd;process;class;GeographyType;org.openlca.ilcd.processes;Geography
ILCD_ProcessDataSet.xsd;process;class;LCIAResultsType;org.openlca.ilcd.processes;LCIAResultList
ILCD_ProcessDataSet.xsd;process;class;LCIAResultType;org.openlca.ilcd.processes;LCIAResult
ILCD_ProcessDataSet.xsd;process;class;LCIMethodAndAllocationType;org.openlca.ilcd.processes;LCIMethod
ILCD_ProcessDataSet.xsd;process;class;LocationOfOperationSupplyOrProductionType;org.openlca.ilcd.processes;Location
ILCD_ProcessDataSet.xsd;process;class;MathematicalRelationsType;org.openlca.ilcd.processes;ParameterList
ILCD_ProcessDataSet.xsd;process;typesafeEnumClass;MethodOfReviewValues;org.openlca.ilcd.processes;ReviewMethod
ILCD_ProcessDataSet.xsd;process;class;ModellingAndValidationType;org.openlca.ilcd.processes;ModellingAndValidation
ILCD_ProcessDataSet.xsd;process;class;NameType;org.openlca.ilcd.processes;ProcessName
ILCD_ProcessDataSet.xsd;process;class;ProcessDataSetType;org.openlca.ilcd.processes;Process
ILCD_ProcessDataSet.xsd;process;class;ProcessInformationType;org.openlca.ilcd.processes;ProcessInformation
ILCD_ProcessDataSet.xsd;process;class;PublicationAndOwnershipType;org.openlca.ilcd.processes;Publication
ILCD_ProcessDataSet.xsd;process;class;QuantitativeReferenceType;org.openlca.ilcd.processes;QuantitativeReference
ILCD_ProcessDataSet.xsd;process;class;ReferencesToDataSourceType;org.openlca.ilcd.processes;DataSourceReferenceList
ILCD_ProcessDataSet.xsd;process;class;ReviewType;org.openlca.ilcd.processes;Review
ILCD_ProcessDataSet.xsd;process;typesafeEnumClass;ScopeOfReviewValues;org.openlca.ilcd.processes;ReviewScope
ILCD_ProcessDataSet.xsd;process;class;SubLocationOfOperationSupplyOrProductionType;org.openlca.ilcd.processes;SubLocation
ILCD_ProcessDataSet.xsd;process;class;TechnologyType;org.openlca.ilcd.processes;Technology
ILCD_ProcessDataSet.xsd;process;class;ValidationType;org.openlca.ilcd.processes;Validation
ILCD_ProcessDataSet.xsd;process;class;VariableParameterType;org.openlca.ilcd.processes;Parameter
ILCD_SourceDataSet.xsd;source;class;AdministrativeInformationType;org.openlca.ilcd.sources;AdministrativeInformation
ILCD_SourceDataSet.xsd;source;class;DataEntryByType;org.openlca.ilcd.sources;DataEntry
ILCD_SourceDataSet.xsd;source;class;DataSetInformationType;org.openlca.ilcd.sources;DataSetInformation
ILCD_SourceDataSet.xsd;source;class;PublicationAndOwnershipType;org.openlca.ilcd.sources;Publication
ILCD_SourceDataSet.xsd;source;class;ReferenceToDigitalFileType;org.openlca.ilcd.sources;DigitalFileReference
ILCD_SourceDataSet.xsd;source;class;SourceDataSetType;org.openlca.ilcd.sources;Source
ILCD_SourceDataSet.xsd;source;class;SourceInformationType;org.openlca.ilcd.sources;SourceInformation
ILCD_UnitGroupDataSet.xsd;units;class;AdministrativeInformationType;org.openlca.ilcd.units;AdministrativeInformation
ILCD_UnitGroupDataSet.xsd;units;class;ComplianceDeclarationsType;org.openlca.ilcd.units;ComplianceDeclarationList
ILCD_UnitGroupDataSet.xsd;units;class;ComplianceType;org.openlca.ilcd.units;ComplianceDeclaration
ILCD_UnitGroupDataSet.xsd;units;class;DataEntryByType;org.openlca.ilcd.units;DataEntry
ILCD_UnitGroupDataSet.xsd;units;class;DataSetInformationType;org.openlca.ilcd.units;DataSetInformation
ILCD_UnitGroupDataSet.xsd;units;class;ModellingAndValidationType;org.openlca.ilcd.units;ModellingAndValidation
ILCD_UnitGroupDataSet.xsd;units;class;PublicationAndOwnershipType;org.openlca.ilcd.units;Publication
ILCD_UnitGroupDataSet.xsd;units;class;QuantitativeReferenceType;org.openlca.ilcd.units;QuantitativeReference
ILCD_UnitGroupDataSet.xsd;units;class;UnitGroupDataSetType;org.openlca.ilcd.units;UnitGroup
ILCD_UnitGroupDataSet.xsd;units;class;UnitGroupInformationType;org.openlca.ilcd.units;UnitGroupInformation
ILCD_UnitGroupDataSet.xsd;units;class;UnitsType;org.openlca.ilcd.units;UnitList
ILCD_UnitGroupDataSet.xsd;units;class;UnitType;org.openlca.ilcd.units;Unit
