"21f95e96-39a6-3597-9376-f920757c6fb3";"CN-SD";"2b2ddda2-bb8e-42f7-82e5-013cc04f7bc5";"CN-SD"
"235ec523-92b7-3977-939c-f78b62e708d3";"PG";"11663ae0-7d7e-11de-9ae2-0019e336be3a";"PG"
"24213e9e-14b7-3f9c-be7d-189643518a9d";"CA-PE";"b5b34218-bee7-4196-b70c-1b5ad433801a";"CA-PE"
"25400724-d737-3b0b-a9c9-369d9af3dd21";"IE";"0d1de104-7d7e-11de-9ae2-0019e336be3a";"IE"
"255a5cac-7685-3722-b4d0-2f04c37be771";"TW";"154d2934-7d7e-11de-9ae2-0019e336be3a";"TW"
"25bc6654-798e-3508-ba0b-6343212a74fe";"KE";"0ef4e126-7d7e-11de-9ae2-0019e336be3a";"KE"
"26148d62-1ef7-3844-918a-f182d63976b6";"SB";"0a1ab78e-7d7e-11de-9ae2-0019e336be3a";"SB"
"26403ec6-d537-3a31-b63e-294b44831734";"LB";"0f35d820-7d7e-11de-9ae2-0019e336be3a";"LB"
"267b1b52-9830-3ddd-bce9-0be0b80a70ec";"CN-TJ";"24c6336b-e160-4d2a-8d25-ac207a66f6c1";"CN-TJ"
"26b568e4-192a-364d-9b3e-acdbd632bc2e";"KP";"0f0215a8-7d7e-11de-9ae2-0019e336be3a";"KP"
"26f19341-0269-3662-9c33-6561ad91237f";"CN-SH";"4a15b2ab-5593-48d7-a7b9-b1c07c5ca99b";"CN-SH"
"27c9d518-7cd2-33f8-9160-ec1ed2b5ac89";"MO";"10105c52-7d7e-11de-9ae2-0019e336be3a";"MO"
"27ec30d1-c271-32b7-8cdf-d39530307275";"WEU";"de74489a-e3bf-4b3a-8463-b7b9eba8a8fb";"WEU"
"28840420-4e3d-3522-a930-8317344a285d";"PL";"114ebb04-7d7e-11de-9ae2-0019e336be3a";"PL"
"288ea1e1-79de-3bc8-8a29-958f9857d9d1";"UN-CARIBBEAN";"87b165cf-8b3c-4289-807e-4512b4fb2b2f";"UN-CARIBBEAN"
"28c494da-87ff-3996-9927-ac34ba30adbe";"EH";"151bdf00-7d7e-11de-9ae2-0019e336be3a";"EH"
"28dd376c-5a44-3cc9-ae45-0ee338260c56";"GI";"10061efe-7d7e-11de-9ae2-0019e336be3a";"GI"
"2a0617ac-cf8b-3862-9c43-e2ffeb5b8d5b";"UG";"13685c7e-7d7e-11de-9ae2-0019e336be3a";"UG"
"2a552811-5dc6-3462-a113-dda562233bd7";"Dhekelia Base";"0fe2ebfb-0eb4-4f42-8ec4-628d26f61f77";"Dhekelia Base"
"2a6a84e9-e444-31af-bd75-cc19ce28be37";"EG";"0d168940-7d7e-11de-9ae2-0019e336be3a";"EG"
"2ab5564b-805d-3065-b4bc-f81060472746";"HM";"10c0fae4-7d7e-11de-9ae2-0019e336be3a";"HM"
"2c38b9e4-5cec-3b32-8dde-4e3d5b22c648";"SX";"4c344fd5-a67d-412e-adb4-f3191817011f";"SX"
"2ccce7fd-714d-3ce6-8a5d-909f98c8819f";"AUS-WAS";"0ae22e97-4563-473f-9209-3221544a097f";"AUS-WAS"
"2d3a62fe-4d77-3861-9a5d-b0ba1452a7bc";"CA-NF";"92618f91-5370-41d9-b5d4-6a9d60b3239f";"CA-NF"
"2f53e6f3-f2ac-3041-a4e0-737e58c45321";"EC";"0d0e72a0-7d7e-11de-9ae2-0019e336be3a";"EC"
"313a21d5-badc-3f56-b223-8ebf8c7690f6";"TL";"14fec0f0-7d7e-11de-9ae2-0019e336be3a";"TL"
"31c68c64-6657-3dcc-bc06-2d977c76315b";"IAI Area 1";"4484cb2d-50e8-43a0-a79f-80313021306a";"IAI Area 1, Africa"
"324d8a1d-3f81-3730-9509-9a48cee0c5b6";"CR";"0cd04f34-7d7e-11de-9ae2-0019e336be3a";"CR"
"326dde39-0b64-3523-b09f-aa0f427066d8";"UN-SASIA";"e6d3af00-88d2-11de-99d3-0019e336be3a";"UN-SASIA"
"32d7508f-e692-30cb-80af-28441ef746d9";"GA";"0d8399c2-7d7e-11de-9ae2-0019e336be3a";"GA"
"3448354d-7082-3463-90c2-acf805457fcc";;"50f826e7-ab13-444e-987b-180701b691c9";
"35b36b28-916d-38b3-8abd-df832e286126";"VI";"14599396-7d7e-11de-9ae2-0019e336be3a";"VI"
"35c302ef-c91c-31e9-a4e6-490bbe01a06f";"CENTREL";"fd95ae8c-7e2d-11de-9820-0019e336be3a";"CENTREL"
"35ea51ba-f1fe-3f01-82ad-5f950855dde0";"CI";"0ec6dff6-7d7e-11de-9ae2-0019e336be3a";"CI"
"3605c251-087b-3821-ac9b-ca890e07ad9c";"RO";"11813638-7d7e-11de-9ae2-0019e336be3a";"RO"
"3691308f-2a4c-3f69-83f2-880d32e29c84";"SS";"cff5fe64-d6cf-4256-8bd0-428dc0f104f6";"SS"
"37c4a9b5-5f7d-3238-bb72-4623cde79d2a";"CN-HE";"bf7827a3-16a7-4a38-ad02-527898a12a7f";"CN-HE"
"38fed710-7cee-3580-98ca-06304c1beb90";"MW";"0fd0c588-7d7e-11de-9ae2-0019e336be3a";"MW"
"391d04b7-aa3e-3b93-9d1f-4d14740ef5f7";"CA-BC";"533c318c-a189-4fc6-84a8-e9d48eab987c";"CA-BC"
"39b9df3a-0fb3-356d-91a6-3e22260e96ab";"BJ";"0a13f5c0-7d7e-11de-9ae2-0019e336be3a";"BJ"
"3a2d7564-baee-3918-aebc-7b65084aabd1";"RS";"1520c2a4-7d7e-11de-9ae2-0019e336be3a";"RS"
"3d26b0b1-7065-32cf-a9c0-6c010184c684";"MX";"0fa9a53e-7d7e-11de-9ae2-0019e336be3a";"MX"
"3da770cc-56ed-3407-b6aa-f10ad4e72b4d";"JM";"0eed3c64-7d7e-11de-9ae2-0019e336be3a";"JM"
"3e7e122b-f08f-3843-ac96-1ba491089dc9";"LU";"100cd4b0-7d7e-11de-9ae2-0019e336be3a";"LU"
"3e91fecc-17db-3393-ad8f-0e2c0131053d";"AUS-ACT";"96e0124a-b1b0-4303-b26c-44ee5857f3a1";"AUS-ACT"
"3ea7c4c6-7057-3b39-96e1-a3251dda63b2";"CN-SC";"1238ec0d-4167-453a-9ec5-50cfef0782a1";"CN-SC"
"3f071f4f-163d-3855-9f4f-c1544c7f69a6";"GW";"11738740-7d7e-11de-9ae2-0019e336be3a";"GW"
"41256636-7c67-348b-999d-1b7666f8ccfc";"MN";"0f6c1a98-7d7e-11de-9ae2-0019e336be3a";"MN"
"41d6ad07-61a5-327a-9e1b-d567041ce9e9";"SK";"0f515f00-7d7e-11de-9ae2-0019e336be3a";"SK"
"41f3dc5d-9734-339d-86ad-47fe2970dfe0";"UN-CAMERICA";"fc467bec-d8f0-11de-b1d3-0019e336be3a";"UN-CAMERICA"
"4205164e-e2e5-30d6-98fb-7657af40aed6";"NORDEL";"fe0113e8-7e2d-11de-9820-0019e336be3a";"NORDEL"
"4382e0b4-8ddb-3600-bf3d-10de8fabfb86";"AUS-NTR";"dbee0af4-00e0-4280-a377-414d0a39998e";"AUS-NTR"
"43b1cc1d-b7be-33d8-99dd-4280f578691a";"VA";"15265aa2-7d7e-11de-9ae2-0019e336be3a";"VA"
"44193271-0d3b-309d-b869-820f52c4c6db";"SERC";"a7b38401-afb6-4130-86f6-cd5184c6c40e";"SERC"
"442e473c-81d4-34e6-a31e-a13d33c939af";"CN-SA";"232efb31-1dd5-4d00-87a8-5fa631021c17";"CN-SA"
"44ba5ca6-5651-34f3-af19-27576dd35436";"LS";"12ba54da-7d7e-11de-9ae2-0019e336be3a";"LS"
"456c2e75-fe0f-3a57-bd1c-fd87117e0963";"TJ";"13293cec-7d7e-11de-9ae2-0019e336be3a";"TJ"
"4605f628-f91d-321e-8b5f-9433f46e29eb";"IL";"0eb3bcbe-7d7e-11de-9ae2-0019e336be3a";"IL"
"471c1f3f-c1dd-3bb8-8d03-41b03e4be59e";"CY";"0cf40280-7d7e-11de-9ae2-0019e336be3a";"CY"
"4921c0e2-d1f6-305a-be1f-9ec2e2041909";"AI";"0fefde28-7d7e-11de-9ae2-0019e336be3a";"AI"
"4b24ca1d-6a54-335b-811e-38a32aaa0967";"RME";"fd6f25d2-7e2d-11de-9820-0019e336be3a";"RME"
"4c4a60a5-a0d5-369e-ad35-c23714845ace";"CSG";"5b64ff1c-3c47-4adf-b89c-9e18078b9bf7";"CSG"
"4de1b7a4-dc53-34a8-8c25-ffb7cdb580ee";"ET";"0d3920fe-7d7e-11de-9ae2-0019e336be3a";"ET"
"4e29342d-9904-364e-9e25-fd3b92558e2f";"CF";"0cd759a0-7d7e-11de-9ae2-0019e336be3a";"CF"
"4e42f7dd-43ec-3fe1-84de-58610557c5ba";"AG";"09581fbc-7d7e-11de-9ae2-0019e336be3a";"AG"
"4e58188f-f528-3ea1-aec7-38fffc0e118d";"BN";"0a4bff9c-7d7e-11de-9ae2-0019e336be3a";"BN"
"4f146d3d-de5e-3896-8bac-17f57c9eaa05";"Somaliland";"6d7964cb-db0a-4b40-b975-b5d4d6bdb331";"Somaliland"
"4f3dd0ff-b3e4-3c5f-b4b5-b0d8c1f10bb5";"MZ";"0fc883d2-7d7e-11de-9ae2-0019e336be3a";"MZ"
"5109d85d-95fe-3e78-96d9-704e6e5b1279";"PM";"150dbd3a-7d7e-11de-9ae2-0019e336be3a";"PM"
"5123dd8b-087b-344f-9b8f-8603acd1bad4";"GN";"0e34b6f8-7d7e-11de-9ae2-0019e336be3a";"GN"
"52196aa5-4f16-34f9-acbf-26439c42c763";"BQ";"cef71bbd-ab04-4959-ac3b-89a0c55e2e8c";"BQ"
"523af537-946b-39c4-b836-9ed39ba78605";"AD";"10033c48-7d7e-11de-9ae2-0019e336be3a";"AD"
"524dc282-e858-3e44-b59c-05a258bde0bd";"CN-XJ";"e8a978ab-a183-4ce7-b791-760190d8a63c";"CN-XJ"
"5269f4d7-5f5b-375f-8f94-bab2100a5531";"UA";"1387ef8a-7d7e-11de-9ae2-0019e336be3a";"UA"
"5343b21a-d303-3f17-9962-9894deca13db";"GP";"14f2285e-7d7e-11de-9ae2-0019e336be3a";"GP"
"5435c69e-d3bc-35b2-a4d5-80e393e373d3";"CA";"0b2a8a96-7d7e-11de-9ae2-0019e336be3a";"CA"
"546c1bd3-1f98-3d06-b407-1a7319f0ca71";"Canada without Alberta";"39c8f992-22b7-4d59-9be0-eb461b36df2f";"Canada without Alberta"
"54a2bf8c-09ac-367d-b513-aaa1aa7aa0f3";"SL";"12d57c60-7d7e-11de-9ae2-0019e336be3a";"SL"
"5523c88d-d347-31b7-8c61-7f632b7efdb7";"BG";"0a46f524-7d7e-11de-9ae2-0019e336be3a";"BG"
"5566919c-eb38-3560-957c-4fddbf8314c7";"SPP";"79565b15-098f-471f-aa28-d7dd611657db";"SPP"
"55add3d8-45bf-3d87-a9b0-949b0da49c0a";"JP";"0ed905c8-7d7e-11de-9ae2-0019e336be3a";"JP"
"560cccf0-0b87-306f-bffd-5836e1175a7a";"CN-CQ";"8bc809e8-f246-46f7-bf1f-93e34e06befd";"CN-CQ"
"58791f32-2c1b-3c3d-a614-1788d3b8666f";"LR";"0f4c70f8-7d7e-11de-9ae2-0019e336be3a";"LR"
"588c9ca2-d66d-3e43-b7b3-65bfd7e971cf";"NPCC";"d48cee40-0ff1-49d6-a80d-9e0be3e0c2f6";"NPCC"
"59ca4f8b-bb97-33c2-ab59-db115fcdb664";"HN";"0e4809f6-7d7e-11de-9ae2-0019e336be3a";"HN"
"5bb22373-e69e-31fe-b00e-0a38a7129c8c";"AUS-TSM";"fdb06d13-ea53-4a9a-878b-7489f2bae2f7";"AUS-TSM"
"5bd185b8-bc04-31d4-8307-5955dc838694";"CA-ON";"1d87302d-fd96-4acb-9f9f-d3389ba929b7";"CA-ON"
"5c0f2c74-2dc9-3fce-b75d-086e7412f81f";"AUS-NSW";"ee4baa34-3c79-4919-9393-c5d8a9015674";"AUS-NSW"
"5c4fefda-27cf-384c-b999-be13e6b8608a";"TC";"15177c76-7d7e-11de-9ae2-0019e336be3a";"TC"
"5cb7fbc5-6a92-345e-9b8c-205b7d56e247";"CN-JL";"e58a4a8a-ca18-48d8-9023-3628de160e8e";"CN-JL"
"5dae4296-88af-3c52-9ad8-7ac394192c6d";"SG";"12dcac1a-7d7e-11de-9ae2-0019e336be3a";"SG"
"5e08be98-8691-354c-937b-997b4cb6ad97";"GY";"0e3b3d98-7d7e-11de-9ae2-0019e336be3a";"GY"
"5e9c52c6-d618-381e-bd9d-62a294c4979c";"VN";"144e6f5c-7d7e-11de-9ae2-0019e336be3a";"VN"
"5f02f088-9301-3d7b-a1ac-972c11bf3e7d";"DE";"0e0e1020-7d7e-11de-9ae2-0019e336be3a";"DE"
"5f507fb0-b905-3a32-bb57-967d0a3b3b43";"Siachen Glacier";"3dc3c9af-74a3-472e-8af9-070146a3eec9";"Siachen Glacier"
"60418cbc-6847-3b06-a830-253aa9bd9dba";"CN-HU";"2a19941e-dd11-44b4-919f-fb33c9150b71";"CN-HU"
"608e7dc1-16de-3157-b060-12b4f0be82ac";"DM";"0d04edb6-7d7e-11de-9ae2-0019e336be3a";"DM"
"60a4d810-df1e-3895-95b4-025bbedca798";"IAI Area 4&5, without China";"77b2f7ee-3f79-4946-a2d7-50c46d1756d2";"IAI Area 4&5, without China"
"6108d9a8-6ab3-3a57-b470-a194c15a1d16";"CA-SK";"e3aa6506-9887-4e27-9102-b3671e430090";"CA-SK"
"61c8d2f5-500d-37c3-a13e-4ed176dcf6d2";"UN-OCEANIA";"9232290c-e62b-11de-ba56-0019e336be3a";"UN-OCEANIA"
"61ca6a75-802d-39f2-b7b3-09767d6389e0";"CN-SX";"79abbd47-8e8b-4932-94c8-f3518ff110e9";"CN-SX"
"6226f7cb-e59e-39a9-8b5c-ef6f94f966fd";"SD";"12f773b0-7d7e-11de-9ae2-0019e336be3a";"SD"
"626726e6-0bd1-315f-b671-9a308a25b798";"TD";"0cbbba9c-7d7e-11de-9ae2-0019e336be3a";"TD"
"627fcdb6-cc9a-3e16-9657-ca6cdef0a6bb";"ST";"133bfb7a-7d7e-11de-9ae2-0019e336be3a";"ST"
"64ca6097-2a6e-3926-91c4-b9d31080c687";"DJ";"0d0167a4-7d7e-11de-9ae2-0019e336be3a";"DJ"
"64e1e1cb-e1ca-3e88-af3a-838a3e7b57d6";"PR";"11a7c1a4-7d7e-11de-9ae2-0019e336be3a";"PR"
"6515e168-6762-351f-b146-9deb97414906";"SGCC";"4c9baec2-f9fc-4f36-84f7-a3ed2eab82a1";"SGCC"
"66e10e9f-f65e-3479-a54d-de3968d3440d";"NG";"10d6bc3a-7d7e-11de-9ae2-0019e336be3a";"NG"
"674f3384-1e23-39ff-9d24-c85dc3b999de";"JO";"0ef0fe6c-7d7e-11de-9ae2-0019e336be3a";"JO"
"6864f389-d987-3436-bc87-78ff071d1b6c";"MY";"0fbd80a4-7d7e-11de-9ae2-0019e336be3a";"MY"
"6865aeb3-a9ed-38f9-a79e-c454b259e5d0";"CD";"0c29d73a-7d7e-11de-9ae2-0019e336be3a";"CD"
"69206263-69b1-3058-84f5-e3d6f93b5f6e";"BT";"0c67c0cc-7d7e-11de-9ae2-0019e336be3a";"BT"
"6a962563-e235-3178-9e66-3e356ac8d9e4";"TM";"1356be2e-7d7e-11de-9ae2-0019e336be3a";"TM"
"6b356dcf-86c7-3e74-826f-3ae5725687d3";"UN-AMERICAS";"2ea604e6-e5e8-11de-8102-0019e336be3a";"UN-AMERICAS"
"6bb17796-0cff-3545-9414-6bd0821b4560";"Coral Sea Islands";"2267ada9-09f7-4fc9-a93f-5b1e0086107e";"Coral Sea Islands"
"6c68ef81-a341-3ab2-bc21-e280c511bd86";"Québec, HQ distribution network";"c231d8f9-39e9-408c-9884-8508b8f9baf7";"Québec, HQ distribution network"
"6e9cf3ee-f65d-3697-b96c-f33f27eb0f57";"CG";"0c193b28-7d7e-11de-9ae2-0019e336be3a";"CG"
"6ec66e12-4fb9-3c19-8e92-07b0b82f542a";"NA";"145e04ee-7d7e-11de-9ae2-0019e336be3a";"NA"
"6fac3ab6-03bb-3fb4-ae42-77786393194c";"FJ";"0d5bcf64-7d7e-11de-9ae2-0019e336be3a";"FJ"
"710998fd-1b7c-3235-9702-65650770a4b1";"MT";"0f9402ce-7d7e-11de-9ae2-0019e336be3a";"MT"
"7287aa2c-53d0-3440-9a9d-b5614937e36f";"PF";"0d6d36be-7d7e-11de-9ae2-0019e336be3a";"PF"
"73bb4387-b307-3739-aacb-9cd62ac4049c";"TZ";"13615776-7d7e-11de-9ae2-0019e336be3a";"TZ"
"73bebce3-95b6-31ef-adcf-6842fbdb4d76";"IM";"1009d666-7d7e-11de-9ae2-0019e336be3a";"IM"
"73c18c59-a39b-3838-a081-ec00bb456d43";"GG";"1541988a-7d7e-11de-9ae2-0019e336be3a";"GG"
"73ecfbb1-f6be-3c1e-b05a-aca2cb5b216d";"Europe, without Russia and Turkey";"c670b4a0-6051-4935-bafe-866736a010a9";"Europe, without Russia and Turkey"
"742523da-ef59-3b4b-b184-09f46de05d0c";"WS";"14679ce8-7d7e-11de-9ae2-0019e336be3a";"WS"
"74354112-1c12-3113-af80-7d1582c74bea";"SV";"0d349e44-7d7e-11de-9ae2-0019e336be3a";"SV"
"75778bf8-fde7-366d-816b-0089e7b8b793";"FI";"0d512a50-7d7e-11de-9ae2-0019e336be3a";"FI"
"77cbc257-e663-3286-acf6-191754c0c8e3";"SH";"1510fb80-7d7e-11de-9ae2-0019e336be3a";"SH"
"7885444a-f42e-3b30-8518-c5be17c8850b";"GB";"13725fee-7d7e-11de-9ae2-0019e336be3a";"GB"
"78d9238c-1a21-3c8b-be8f-6c26172fb12d";"NF";"10271ce4-7d7e-11de-9ae2-0019e336be3a";"NF"
"793914c9-c583-39d8-ad0f-4ed8c521b0c1";"MD";"1188faee-7d7e-11de-9ae2-0019e336be3a";"MD"
"795237fd-9d10-3e63-8d19-b0db0f2fba2f";"IQ";"0ecd6952-7d7e-11de-9ae2-0019e336be3a";"IQ"
"79563e90-630a-3352-9dff-01b6638b0886";"JE";"1544d680-7d7e-11de-9ae2-0019e336be3a";"JE"
"7b09132e-4f69-3321-b69f-fbaafccb926a";"CN-XZ";"c079ba9b-dc27-45f0-96b5-a3dd168de8ed";"CN-XZ"
"7bbc9d94-7ed7-3d7a-9953-f020aa8fa299";"CN-HN";"9923dac7-3164-4e2f-8723-f343d998072d";"CN-HN"
"7c9df801-238a-3e28-8ae2-675fd3166a1a";"BS";"09da334e-7d7e-11de-9ae2-0019e336be3a";"BS"
"7d0db380-a5b9-3a8b-a1da-0bca241abda1";"AT";"0d3f4416-7d7e-11de-9ae2-0019e336be3a";"AT"
"7d199e42-c733-3c12-87e1-ce5672f33ae6";"Russia (Asia)";"6d696e3b-ac91-486c-8f04-349c496915ae";"Russia (Asia)"
"7dabf5c1-98b0-3ab2-aaa4-2bb03a113e55";"SZ";"146af956-7d7e-11de-9ae2-0019e336be3a";"SZ"
"7e764aa6-b752-3530-855f-0373606d1886";"TRE";"854cdfab-82bf-4c25-8515-ba33589d3efe";"TRE"
"7efdfc94-655a-35dc-aa3e-c85e9bb703fa";"CN";"0c40fa1e-7d7e-11de-9ae2-0019e336be3a";"CN"
"7fa3b767-c460-354a-abe4-d49030b349c7";"NO";"10f1ec30-7d7e-11de-9ae2-0019e336be3a";"NO"
"8091cd9d-b8ec-3623-a5a2-5b61ea85eb98";"CN-QH";"06422af3-6431-4f6f-a555-7c0e008bce8b";"CN-QH"
"817ed804-f0ed-3175-b39d-7576a1c242b1";"Europe without Switzerland";"f9221622-cc45-11de-98ed-0019e336be3a";"Europe without Switzerland"
"818f9c45-cfa3-3eef-b277-ef38bcbe9910";"ER";"0d2ed0a4-7d7e-11de-9ae2-0019e336be3a";"ER"
